"","trialID","a1","a2","b1","b2","c1","c2","timestep","last_observation","est_a1","est_a2","est_b1","est_b2","est_c1","est_c2","est_avalue","est_bvalue","est_cvalue","currentbest","evi","pchangemind"
"60",10,-1,0,0,-1,-0.2,-0.8,6,"type:ord,opt1:2,opt2:3,feature:2,obs:-0.472395595809758",-1.28906853672892,0.326126934327338,-0.0571936275600316,-0.288067361006613,0.347058054151903,-0.068051774626178,-0.962941602401584,-0.345260988566644,0.279006279525725,3,0.189133062851733,0.3195
"61",1,-1,0,0,-1,-1.2,-0.2,7,"type:calc,option:1,feature:2,obs:0.759541113071977",-0.466420473044799,0.60526448623486,-0.547382073676025,-0.32404159833879,-0.401439194247956,-0.418709256091349,0.138844013190061,-0.871423672014814,-0.820148450339304,1,0.52772681698265,0.6405
"62",2,-1,0,0,-1,-0.2,-1.2,7,"type:ord,opt1:1,opt2:2,feature:2,obs:1.36827922932842",-0.110169574511576,0.505001082633966,0.140979770097203,-0.257570519076876,-0.0662619285183191,-0.253174360239178,0.39483150812239,-0.116590748979674,-0.319436288757497,1,0.290561230244896,0.4435
"63",3,-1,0,0,-1,-0.5,-0.5,7,"type:ord,opt1:1,opt2:3,feature:1,obs:-0.800420984854712",-0.0473282785859162,0.387695193645023,-0.358577621627609,-0.237563728539143,0.0275569992592448,-0.182721410293143,0.340366915059107,-0.596141350166752,-0.155164411033898,1,0.297800222555706,0.44
"64",4,-1,0,0,-1,-0.8,-0.2,7,"type:ord,opt1:1,opt2:3,feature:1,obs:0.235861304996283",0.0928035119695795,-0.402873649962567,-0.567766528178283,-0.4582624120718,-0.105917425014717,-0.157712031556995,-0.310070137992988,-1.02602894025008,-0.263629456571712,3,0.445349571754576,0.58
"65",5,-1,0,0,-1,-0.2,-0.8,7,"type:ord,opt1:1,opt2:2,feature:1,obs:0.00665807117447104",-0.290215714962481,0.515994985416472,0.119433669486773,-0.292324870059237,0.18463518230451,-0.250150013813329,0.225779270453991,-0.172891200572463,-0.0655148315088186,1,0.425233176439582,0.5665
"66",6,-1,0,0,-1,-1.2,-0.2,7,"type:ord,opt1:1,opt2:2,feature:1,obs:-1.56659446225723",-0.389132050336654,0.156936616920859,0.38738392296717,-0.387626632720234,-0.557814103961546,0.222325362206017,-0.232195433415796,-0.000242709753064096,-0.335488741755529,2,0.494149649573651,0.587
"67",7,-1,0,0,-1,-0.2,-1.2,7,"type:ord,opt1:1,opt2:3,feature:1,obs:-0.684280603036362",-0.285790464788082,0.350710115307664,-0.521735170005601,-0.369985704302002,0.241949237954476,-0.00368365362213563,0.0649196505195817,-0.891720874307603,0.23826558433234,3,0.357870946829394,0.478
"68",8,-1,0,0,-1,-0.5,-0.5,7,"type:calc,option:1,feature:2,obs:0.134160463587935",-0.231857254322658,0.0213363827749352,0.211977740786895,-0.887698133758023,0.0116782440513483,-0.277618415357318,-0.210520871547722,-0.675720392971128,-0.265940171305969,1,0.475583386864399,0.5735
"69",9,-1,0,0,-1,-0.8,-0.2,7,"type:ord,opt1:1,opt2:3,feature:1,obs:0.207768101546167",-0.106725765420984,0.650743033598765,0.0164422839074701,-0.612013308037226,0.0635586516638343,0.51636564590392,0.544017268177781,-0.595571024129756,0.579924297567754,3,0.437402607418792,0.5805
"70",10,-1,0,0,-1,-0.2,-0.8,7,"type:ord,opt1:2,opt2:3,feature:1,obs:0.256552092479197",-1.27905764568221,0.346268370050393,0.0200125283092516,-0.260977184978206,0.249134959361253,-0.0655384269428916,-0.932789275631819,-0.240964656668954,0.183596532418361,3,0.239692057994803,0.388
